order_id,order_date,region,segment,category,product_name,quantity,sales,discount,profit
ORD-12638,2024-09-23,West,Corporate,Technology,Keyboard,1,3491.10,0.20,631.54
ORD-12639,2025-09-20,Central,Corporate,Technology,Mouse,6,2570.28,0.10,658.81
ORD-12640,2025-07-04,South,Corporate,"Office Supplies",Paper,3,3755.65,0.15,1028.14
ORD-12641,2024-01-22,East,Consumer,Technology,Keyboard,9,3226.93,0.15,993.75
ORD-12642,2024-02-05,West,Corporate,Technology,Laptop,10,1055.32,0.05,201.74
ORD-12643,2024-07-29,Central,Corporate,Furniture,Chair,6,2764.46,0.15,852.95
ORD-12644,2024-10-17,South,Corporate,Technology,Monitor,1,3816.86,0.15,1026.05
ORD-12645,2024-01-13,North,"Home Office",Technology,Monitor,6,3132.31,0.00,337.98
ORD-12646,2025-07-12,North,Consumer,Furniture,Bookshelf,6,682.20,0.05,81.42
ORD-12647,2025-11-01,East,Consumer,Technology,Laptop,2,4244.54,0.05,948.08
ORD-12648,2024-05-17,West,Corporate,Furniture,Cabinet,2,86.25,0.10,3.10
ORD-12649,2024-10-05,Central,"Home Office",Furniture,Bookshelf,3,543.54,0.05,65.89
ORD-12650,2025-09-28,North,Consumer,Technology,Mouse,5,2439.47,0.20,96.69
ORD-12651,2025-07-11,South,Corporate,Furniture,Desk,10,4762.98,0.00,1281.51
ORD-12652,2025-02-03,South,"Home Office",Furniture,Bookshelf,7,4915.67,0.20,351.01
ORD-12653,2024-11-01,North,Corporate,Technology,Printer,5,3977.58,0.05,175.80
ORD-12654,2024-04-12,South,Corporate,Furniture,Desk,1,584.02,0.20,12.05
ORD-12655,2024-04-11,Central,Corporate,"Office Supplies",Notebook,1,3453.33,0.05,630.12
ORD-12656,2025-12-12,West,Corporate,Technology,Mouse,3,3281.35,0.00,930.95
ORD-12657,2025-02-04,East,Consumer,Technology,Mouse,3,4471.65,0.15,183.44
ORD-12658,2025-08-20,West,"Home Office","Office Supplies",Binder,8,204.33,0.10,35.30
ORD-12659,2025-05-21,North,Consumer,"Office Supplies",Paper,10,1254.81,0.10,401.17
ORD-12660,2025-04-17,South,"Home Office",Technology,Keyboard,8,492.90,0.00,50.03
ORD-12661,2025-01-24,South,"Home Office",Technology,Laptop,8,2853.54,0.20,785.81
ORD-12662,2024-07-09,West,Consumer,Furniture,Bookshelf,6,643.75,0.10,187.36
ORD-12663,2025-05-22,West,Consumer,Furniture,Cabinet,9,599.25,0.05,169.18
ORD-12664,2024-09-19,North,Corporate,Technology,Keyboard,1,1566.65,0.15,493.46
ORD-12665,2024-05-14,East,Corporate,Technology,Monitor,2,959.15,0.05,224.81
ORD-12666,2024-08-07,East,Consumer,Technology,Monitor,2,4561.28,0.10,331.03
ORD-12667,2024-11-08,Central,Corporate,Furniture,Chair,8,3722.44,0.15,1060.86
ORD-12668,2025-11-21,North,Consumer,"Office Supplies",Envelope,6,954.03,0.10,55.63
ORD-12669,2025-10-29,West,Consumer,Technology,Keyboard,9,2354.81,0.10,87.67
ORD-12670,2025-12-09,East,Corporate,Furniture,Desk,6,1827.50,0.20,79.65
ORD-12671,2025-08-11,North,Consumer,Technology,Monitor,9,3353.70,0.10,685.61
ORD-12672,2025-02-18,West,"Home Office",Technology,Monitor,10,4967.17,0.10,1344.61
ORD-12673,2025-03-14,West,"Home Office","Office Supplies","Pen Set",7,3966.26,0.20,190.66
ORD-12674,2025-05-27,North,Consumer,"Office Supplies",Notebook,8,2651.32,0.10,285.40
ORD-12675,2025-07-24,West,"Home Office",Furniture,Desk,2,4883.29,0.20,886.64
ORD-12676,2024-05-13,Central,"Home Office","Office Supplies","Pen Set",1,474.48,0.10,21.40
ORD-12677,2025-09-14,South,Corporate,Furniture,Table,4,4811.64,0.05,1326.22
ORD-12678,2025-06-06,Central,Corporate,Technology,Printer,1,2213.38,0.15,379.04
ORD-12679,2025-02-24,Central,"Home Office",Technology,Monitor,3,1626.88,0.15,104.79
ORD-12680,2024-07-23,North,Consumer,Technology,Monitor,3,3730.23,0.15,1043.96
ORD-12681,2024-08-11,North,Consumer,"Office Supplies","Pen Set",1,59.79,0.00,12.83
ORD-12682,2025-02-16,East,"Home Office","Office Supplies",Binder,2,2294.51,0.20,444.35
ORD-12683,2025-08-04,Central,"Home Office",Technology,Mouse,5,4996.40,0.00,428.36
ORD-12684,2025-01-28,Central,Consumer,Technology,Laptop,4,2860.20,0.05,233.56
ORD-12685,2025-08-18,West,"Home Office","Office Supplies",Binder,8,3382.61,0.20,784.78
ORD-12686,2025-07-08,West,Consumer,Furniture,Chair,5,3986.03,0.10,769.30
ORD-12687,2024-09-21,West,Corporate,Technology,Mouse,1,1973.11,0.00,112.30
ORD-12688,2025-12-01,Central,Corporate,Furniture,Table,2,1134.63,0.15,325.75
ORD-12689,2024-04-08,West,Consumer,Furniture,Desk,6,2640.79,0.00,205.30
ORD-12690,2024-09-22,East,"Home Office",Furniture,Table,10,1682.14,0.05,553.18
ORD-12691,2025-10-13,North,Consumer,"Office Supplies",Binder,2,1335.88,0.00,212.28
ORD-12692,2025-02-24,East,Corporate,"Office Supplies",Binder,7,198.36,0.10,62.09
ORD-12693,2025-08-18,East,Corporate,Furniture,Table,7,4458.33,0.10,711.47
ORD-12694,2025-07-17,North,Consumer,Technology,Laptop,3,732.84,0.00,191.93
ORD-12695,2024-05-21,Central,Consumer,Furniture,Chair,8,3280.46,0.20,619.81
ORD-12696,2024-05-24,South,Corporate,"Office Supplies",Paper,9,216.72,0.10,64.19
ORD-12697,2025-04-23,East,Consumer,"Office Supplies","Pen Set",4,1175.64,0.10,180.43
ORD-12698,2024-01-18,East,Corporate,Technology,Monitor,3,91.69,0.00,21.63
ORD-12699,2024-12-05,Central,"Home Office",Furniture,Desk,7,580.56,0.00,192.44
ORD-12700,2025-08-01,East,Corporate,Furniture,Desk,2,138.60,0.15,39.50
ORD-12701,2024-08-12,Central,Consumer,Technology,Keyboard,7,324.14,0.15,8.77
ORD-12702,2025-06-18,Central,Consumer,Technology,Monitor,1,759.46,0.00,58.42
ORD-12703,2025-08-04,South,Consumer,Furniture,Desk,2,3688.29,0.15,461.97
ORD-12704,2025-01-18,East,"Home Office",Technology,Laptop,7,107.07,0.15,26.28
ORD-12705,2024-02-17,East,Corporate,Technology,Printer,3,4854.69,0.10,1447.43
ORD-12706,2024-11-03,South,"Home Office","Office Supplies",Notebook,2,1944.96,0.00,460.20
ORD-12707,2025-05-26,North,Corporate,"Office Supplies",Binder,5,3609.93,0.05,677.03
ORD-12708,2025-07-25,South,Corporate,Technology,Printer,8,4807.46,0.00,1681.42
ORD-12709,2024-04-13,South,Corporate,Furniture,Desk,8,3759.79,0.05,904.05
ORD-12710,2025-06-05,West,Consumer,Technology,Keyboard,7,1990.32,0.15,598.06
ORD-12711,2024-10-09,South,Consumer,Furniture,Bookshelf,8,4918.65,0.20,1353.43
ORD-12712,2024-10-03,West,"Home Office","Office Supplies",Envelope,8,3961.03,0.10,673.87
ORD-12713,2025-10-16,Central,Consumer,Technology,Monitor,1,1078.08,0.00,187.41
ORD-12714,2025-08-02,East,"Home Office",Technology,Mouse,3,2442.69,0.10,165.29
ORD-12715,2024-02-24,South,Corporate,"Office Supplies","Pen Set",7,1570.83,0.15,289.51
ORD-12716,2025-10-14,North,Corporate,Technology,Monitor,10,2192.48,0.10,551.36
ORD-12717,2025-08-11,East,Corporate,"Office Supplies",Binder,7,3938.99,0.00,976.78
ORD-12718,2024-04-13,North,Consumer,"Office Supplies","Pen Set",8,3369.37,0.20,816.17
ORD-12719,2024-05-30,North,"Home Office",Furniture,Table,7,2344.82,0.00,281.50
ORD-12720,2025-05-27,Central,Corporate,Technology,Printer,3,4378.44,0.20,994.80
ORD-12721,2025-03-05,East,"Home Office",Furniture,Table,7,2707.36,0.15,265.05
ORD-12722,2024-02-14,North,Consumer,Technology,Printer,6,949.64,0.05,126.59
ORD-12723,2024-07-09,North,"Home Office",Furniture,Cabinet,2,1273.32,0.00,334.21
ORD-12724,2025-06-24,Central,"Home Office",Technology,Printer,8,2148.23,0.05,177.62
ORD-12725,2024-02-29,West,Consumer,Furniture,Table,4,1053.05,0.00,85.83
ORD-12726,2025-09-10,Central,"Home Office","Office Supplies",Envelope,2,4566.47,0.00,350.89
ORD-12727,2024-10-31,North,Consumer,"Office Supplies",Paper,2,4598.97,0.15,424.07
ORD-12728,2025-04-22,North,"Home Office",Furniture,Bookshelf,7,3821.54,0.20,90.48
ORD-12729,2024-12-29,West,Consumer,Furniture,Chair,1,3434.53,0.20,778.02
ORD-12730,2024-10-18,Central,"Home Office","Office Supplies",Paper,9,4234.73,0.15,502.23
ORD-12731,2024-07-29,North,Consumer,"Office Supplies",Paper,4,4793.11,0.10,629.38
ORD-12732,2024-06-19,North,Corporate,Technology,Laptop,9,2812.65,0.15,684.61
ORD-12733,2024-02-27,West,"Home Office","Office Supplies",Binder,2,3589.54,0.15,1089.96
ORD-12734,2025-12-07,North,"Home Office",Technology,Keyboard,8,2584.33,0.20,782.49
ORD-12735,2025-09-02,South,"Home Office",Technology,Monitor,7,4401.62,0.20,375.87
ORD-12736,2025-05-11,Central,Consumer,"Office Supplies",Paper,1,1727.30,0.05,300.93
ORD-12737,2024-07-05,North,Consumer,"Office Supplies",Envelope,1,4001.43,0.20,848.79
ORD-12738,2025-04-21,East,Corporate,Furniture,Table,1,4342.30,0.20,62.61
ORD-12739,2024-05-18,East,Consumer,Furniture,Cabinet,3,1105.77,0.15,75.95
ORD-12740,2025-01-28,Central,Consumer,Technology,Keyboard,9,3032.20,0.15,381.22
ORD-12741,2025-04-28,West,"Home Office","Office Supplies","Pen Set",6,148.62,0.15,5.93
ORD-12742,2025-01-08,South,"Home Office",Furniture,Chair,2,3500.06,0.05,477.95
ORD-12743,2024-05-28,West,Corporate,Furniture,Chair,8,1972.56,0.00,647.64
ORD-12744,2025-10-26,East,Consumer,Technology,Monitor,3,2637.27,0.10,302.29
ORD-12745,2024-08-15,Central,"Home Office",Technology,Laptop,9,2910.54,0.10,834.11
ORD-12746,2024-01-11,South,Consumer,Furniture,Chair,7,1542.07,0.00,354.99
ORD-12747,2024-02-17,East,Consumer,Technology,Laptop,2,779.43,0.10,111.55
ORD-12748,2025-12-16,Central,Corporate,Furniture,Cabinet,4,1489.47,0.05,357.96
ORD-12749,2025-07-17,South,Corporate,Furniture,Cabinet,6,499.04,0.00,27.51
ORD-12750,2024-09-22,West,Corporate,Technology,Printer,8,3855.10,0.05,738.90
ORD-12751,2025-04-28,North,Corporate,Furniture,Bookshelf,6,1271.57,0.10,322.14
ORD-12752,2025-04-04,Central,Consumer,Technology,Monitor,2,4542.66,0.10,318.88
ORD-12753,2025-06-02,Central,Corporate,Furniture,Cabinet,5,537.39,0.10,41.07
ORD-12754,2024-06-13,Central,Corporate,Furniture,Chair,1,1174.06,0.15,77.55
ORD-12755,2025-03-08,East,Corporate,"Office Supplies",Notebook,3,3877.16,0.15,120.21
ORD-12756,2025-04-16,North,Consumer,Technology,Keyboard,8,1057.69,0.20,49.45
ORD-12757,2025-10-18,West,"Home Office","Office Supplies","Pen Set",1,3775.56,0.15,320.75
ORD-12758,2025-06-26,East,Consumer,"Office Supplies","Pen Set",8,128.93,0.05,16.63
ORD-12759,2025-12-23,Central,Corporate,Technology,Printer,7,2322.14,0.05,127.59
ORD-12760,2025-02-07,East,Corporate,Furniture,Desk,3,3441.99,0.15,991.47
ORD-12761,2024-02-16,Central,Corporate,Technology,Mouse,5,2271.04,0.15,138.15
ORD-12762,2025-05-04,South,Consumer,"Office Supplies",Notebook,6,4730.70,0.05,484.77
ORD-12763,2025-12-09,West,Corporate,Furniture,Bookshelf,3,734.90,0.20,55.39
ORD-12764,2025-09-13,Central,Corporate,Furniture,Bookshelf,5,307.99,0.00,63.17
ORD-12765,2024-08-27,Central,"Home Office",Furniture,Bookshelf,6,923.01,0.10,242.96
ORD-12766,2025-12-04,East,Consumer,"Office Supplies",Paper,3,2647.89,0.20,403.22
ORD-12767,2025-09-02,North,Corporate,Furniture,Bookshelf,5,4276.08,0.15,1081.65
ORD-12768,2025-04-06,East,Corporate,"Office Supplies",Binder,9,335.98,0.15,66.73
ORD-12769,2024-09-17,East,Corporate,"Office Supplies",Notebook,10,835.99,0.00,218.48
ORD-12770,2024-05-30,Central,Corporate,Technology,Monitor,4,4233.14,0.15,1177.21
ORD-12771,2024-07-30,West,"Home Office",Furniture,Desk,3,942.30,0.05,304.46
ORD-12772,2024-03-17,North,Consumer,Technology,Keyboard,8,4187.79,0.10,660.74
ORD-12773,2024-06-17,North,Corporate,Technology,Keyboard,3,333.17,0.10,71.64
ORD-12774,2024-10-01,North,Corporate,Furniture,Cabinet,10,4193.89,0.15,780.22
ORD-12775,2025-03-11,South,Consumer,Technology,Printer,4,4779.00,0.00,1076.97
ORD-12776,2025-02-27,North,Consumer,Technology,Monitor,9,4974.76,0.20,70.51
ORD-12777,2025-05-22,West,Corporate,"Office Supplies",Binder,7,4152.69,0.00,888.30
ORD-12778,2024-08-09,West,Consumer,Technology,Keyboard,7,4040.81,0.00,1321.97
ORD-12779,2024-01-12,East,"Home Office","Office Supplies",Paper,10,4709.74,0.10,421.45
ORD-12780,2024-09-16,West,Consumer,Technology,Keyboard,10,4588.26,0.15,399.93
ORD-12781,2024-10-12,South,"Home Office",Technology,Keyboard,4,3923.47,0.15,1156.50
ORD-12782,2024-02-03,South,"Home Office",Technology,Mouse,5,3720.09,0.10,179.53
ORD-12783,2024-11-28,Central,"Home Office","Office Supplies",Envelope,4,588.19,0.20,136.14
ORD-12784,2024-06-10,West,"Home Office",Technology,Monitor,3,4956.97,0.15,903.53
ORD-12785,2025-01-31,Central,Consumer,Technology,Monitor,5,1149.93,0.00,393.83
ORD-12786,2025-03-16,North,Consumer,Furniture,Bookshelf,7,3606.71,0.15,770.99
ORD-12787,2025-10-21,South,"Home Office",Technology,Keyboard,10,1553.43,0.05,290.14
ORD-12788,2025-04-08,East,Consumer,Furniture,Table,9,3627.79,0.20,509.54
ORD-12789,2025-02-26,West,Corporate,Technology,Keyboard,3,4240.11,0.00,268.73
ORD-12790,2025-09-01,Central,Consumer,Technology,Laptop,2,279.96,0.05,87.13
ORD-12791,2024-10-13,Central,Consumer,"Office Supplies",Binder,1,1332.29,0.20,247.05
ORD-12792,2024-09-10,East,Consumer,Technology,Monitor,3,1071.14,0.00,132.18
ORD-12793,2025-10-29,South,Corporate,Technology,Laptop,1,4036.54,0.10,258.57
ORD-12794,2024-12-02,East,Corporate,Furniture,Desk,4,3991.26,0.00,1223.70
ORD-12795,2024-10-18,Central,"Home Office",Furniture,Table,10,3490.96,0.05,342.44
ORD-12796,2024-09-09,South,Corporate,Technology,Monitor,10,2000.87,0.05,336.20
ORD-12797,2025-07-31,North,Corporate,Technology,Mouse,4,3745.77,0.20,175.06
ORD-12798,2025-08-16,North,Consumer,"Office Supplies","Pen Set",10,334.78,0.10,49.50
ORD-12799,2024-02-27,Central,Consumer,Furniture,Table,8,633.63,0.05,101.66
ORD-12800,2025-08-25,West,Corporate,Technology,Keyboard,2,1889.89,0.05,589.50
ORD-12801,2025-10-18,Central,Corporate,"Office Supplies",Binder,8,509.89,0.05,72.69
ORD-12802,2025-02-09,South,Consumer,Technology,Mouse,2,2259.38,0.05,416.82
ORD-12803,2024-10-07,South,Corporate,Technology,Keyboard,9,2393.59,0.05,547.81
ORD-12804,2024-05-25,West,Consumer,"Office Supplies","Pen Set",7,3521.04,0.20,162.46
ORD-12805,2025-08-30,North,"Home Office",Technology,Laptop,5,833.78,0.20,87.23
ORD-12806,2024-06-19,North,Consumer,Technology,Printer,6,3540.50,0.00,911.06
ORD-12807,2024-04-06,North,Corporate,"Office Supplies","Pen Set",2,1390.98,0.05,298.46
ORD-12808,2024-02-20,South,"Home Office",Technology,Printer,8,2611.25,0.15,770.83
ORD-12809,2025-09-11,East,Corporate,"Office Supplies",Binder,5,4870.43,0.10,1402.64
ORD-12810,2024-08-29,Central,"Home Office",Technology,Laptop,6,3555.57,0.10,853.78
ORD-12811,2024-01-08,Central,Consumer,Furniture,Chair,8,1547.43,0.20,244.17
ORD-12812,2024-07-22,West,"Home Office","Office Supplies",Notebook,3,4810.13,0.05,1042.23
ORD-12813,2025-01-01,East,Consumer,Furniture,Bookshelf,3,4369.41,0.00,664.53
ORD-12814,2024-10-08,East,Corporate,Furniture,Table,6,333.78,0.20,67.08
ORD-12815,2025-07-08,Central,Consumer,"Office Supplies",Envelope,7,900.39,0.10,218.96
ORD-12816,2024-01-19,West,Consumer,"Office Supplies",Binder,7,3711.30,0.10,648.28
ORD-12817,2024-11-08,South,Corporate,Furniture,Table,6,4623.69,0.10,249.89
ORD-12818,2024-06-11,South,"Home Office",Furniture,Bookshelf,1,904.44,0.10,231.98
ORD-12819,2025-11-10,East,"Home Office",Furniture,Desk,3,4672.44,0.15,1154.47
ORD-12820,2025-02-25,South,"Home Office","Office Supplies",Notebook,3,984.08,0.10,220.27
ORD-12821,2024-10-07,South,Consumer,Technology,Monitor,10,481.59,0.20,30.10
ORD-12822,2025-11-01,Central,"Home Office",Technology,Laptop,8,2116.65,0.05,109.91
ORD-12823,2024-12-16,North,Corporate,"Office Supplies",Notebook,10,4148.75,0.00,657.13
ORD-12824,2024-10-18,North,Corporate,Technology,Monitor,4,3252.73,0.00,762.30
ORD-12825,2024-09-08,Central,Consumer,Technology,Laptop,9,1885.14,0.05,425.58
ORD-12826,2024-04-05,East,Corporate,Technology,Monitor,4,479.88,0.20,59.84
ORD-12827,2025-06-25,West,Consumer,Technology,Laptop,1,760.65,0.15,88.32
ORD-12828,2025-03-04,North,"Home Office","Office Supplies",Notebook,8,4163.22,0.00,1426.67
ORD-12829,2025-12-26,East,Consumer,Technology,Keyboard,1,2652.32,0.10,91.29
ORD-12830,2024-07-23,West,Consumer,"Office Supplies",Binder,8,1393.32,0.00,415.00
ORD-12831,2024-04-23,South,"Home Office",Furniture,Desk,7,1067.65,0.05,79.43
ORD-12832,2025-12-30,East,Corporate,Furniture,Table,5,511.11,0.15,31.26
ORD-12833,2024-10-09,West,Corporate,Technology,Laptop,2,4504.64,0.10,1372.19
ORD-12834,2025-04-26,South,Corporate,Technology,Keyboard,9,3309.54,0.15,425.62
ORD-12835,2024-08-01,West,"Home Office","Office Supplies",Paper,5,3960.69,0.20,253.56
ORD-12836,2025-04-29,West,Consumer,Technology,Printer,2,1672.58,0.10,306.88
ORD-12837,2025-09-26,North,Corporate,"Office Supplies",Paper,3,3096.70,0.05,402.37
ORD-12838,2025-07-27,South,Corporate,Technology,Laptop,5,1135.00,0.10,296.74
ORD-12839,2024-10-02,South,Consumer,Technology,Keyboard,4,1759.48,0.10,317.23
ORD-12840,2025-08-06,East,Corporate,"Office Supplies",Envelope,3,3816.23,0.00,601.75
ORD-12841,2024-08-18,East,"Home Office","Office Supplies",Envelope,7,1923.58,0.05,399.77
ORD-12842,2024-07-21,West,Consumer,Technology,Printer,2,2602.80,0.10,587.85
ORD-12843,2025-05-27,East,Consumer,Technology,Mouse,8,4378.26,0.10,1105.84
ORD-12844,2024-10-12,North,Corporate,"Office Supplies",Binder,10,1210.56,0.20,17.92
ORD-12845,2025-06-30,South,Corporate,Technology,Mouse,1,434.38,0.15,48.40
ORD-12846,2024-08-15,North,Corporate,Furniture,Bookshelf,5,2305.27,0.20,213.80
ORD-12847,2025-01-19,West,"Home Office","Office Supplies",Paper,6,457.65,0.15,129.76
ORD-12848,2025-11-26,West,Consumer,"Office Supplies",Notebook,7,4390.35,0.05,904.57
ORD-12849,2024-03-30,East,"Home Office",Technology,Printer,10,2621.36,0.20,475.45
ORD-12850,2025-12-13,West,Corporate,Technology,Monitor,1,876.34,0.00,248.11
ORD-12851,2025-04-10,North,"Home Office","Office Supplies","Pen Set",7,3266.57,0.20,52.69
ORD-12852,2024-02-04,West,Corporate,Technology,Printer,4,1720.43,0.00,450.35
ORD-12853,2025-06-05,West,"Home Office","Office Supplies","Pen Set",7,1265.95,0.00,246.75
ORD-12854,2025-04-27,North,Corporate,"Office Supplies",Binder,9,3519.17,0.00,1160.99
ORD-12855,2025-05-01,West,Corporate,Technology,Monitor,2,4560.56,0.10,977.29
ORD-12856,2025-06-03,Central,"Home Office",Furniture,Bookshelf,9,2182.99,0.05,584.99
ORD-12857,2025-04-27,North,Corporate,Furniture,Table,7,3769.58,0.20,268.79
ORD-12858,2025-09-24,Central,"Home Office",Furniture,Desk,8,4348.87,0.20,1331.73
ORD-12859,2025-11-17,East,Consumer,Technology,Printer,3,3202.16,0.20,165.55
ORD-12860,2025-10-25,North,Corporate,Technology,Keyboard,2,4289.42,0.15,787.19
ORD-12861,2025-02-04,North,Corporate,"Office Supplies",Notebook,2,1069.37,0.00,182.50
ORD-12862,2024-07-15,North,Corporate,Technology,Mouse,10,4720.35,0.20,298.29
ORD-12863,2025-08-03,North,"Home Office",Furniture,Table,8,4091.19,0.05,310.93
ORD-12864,2024-08-26,East,Consumer,Technology,Keyboard,1,2345.07,0.15,422.51
ORD-12865,2025-02-18,East,Consumer,"Office Supplies",Envelope,1,2957.20,0.05,301.26
ORD-12866,2025-11-11,Central,"Home Office",Furniture,Table,4,1210.37,0.00,408.25
ORD-12867,2024-10-16,North,Consumer,"Office Supplies",Envelope,10,1826.02,0.20,554.23
ORD-12868,2024-07-02,West,"Home Office","Office Supplies",Paper,9,364.37,0.10,58.94
ORD-12869,2025-06-27,East,"Home Office",Technology,Printer,4,853.91,0.10,169.44
ORD-12870,2025-12-15,South,Consumer,Furniture,Cabinet,8,776.16,0.00,207.55
ORD-12871,2024-01-06,West,"Home Office",Technology,Keyboard,5,1962.50,0.15,429.78
ORD-12872,2025-06-24,East,"Home Office",Furniture,Chair,2,2920.50,0.00,478.62
ORD-12873,2025-06-07,South,"Home Office","Office Supplies",Envelope,4,511.11,0.00,169.61
ORD-12874,2025-09-05,West,Consumer,Technology,Laptop,5,4887.77,0.15,160.12
ORD-12875,2025-10-06,North,"Home Office",Technology,Monitor,2,2720.14,0.20,397.90
ORD-12876,2025-09-07,Central,Consumer,"Office Supplies",Binder,3,4732.05,0.20,971.89
ORD-12877,2024-01-31,Central,Corporate,"Office Supplies","Pen Set",8,3319.54,0.00,312.67
ORD-12878,2024-07-07,East,"Home Office",Furniture,Table,5,3225.85,0.15,150.47
ORD-12879,2025-08-29,North,Corporate,"Office Supplies",Envelope,7,3442.84,0.20,921.21
ORD-12880,2024-05-15,West,Corporate,Technology,Keyboard,9,127.00,0.00,11.44
ORD-12881,2025-04-12,Central,Consumer,Technology,Monitor,7,331.25,0.05,32.59
ORD-12882,2024-11-29,East,Consumer,"Office Supplies","Pen Set",3,4025.19,0.15,855.66
ORD-12883,2024-03-24,West,Consumer,"Office Supplies",Envelope,3,934.28,0.10,111.62
ORD-12884,2025-09-02,South,Corporate,Furniture,Cabinet,3,141.91,0.00,47.83
ORD-12885,2024-07-06,South,Consumer,"Office Supplies","Pen Set",10,2779.03,0.10,459.66
ORD-12886,2025-01-20,South,"Home Office",Furniture,Chair,1,3262.67,0.15,194.32
ORD-12887,2024-05-16,West,Corporate,"Office Supplies",Binder,1,4230.09,0.10,573.51
ORD-12888,2024-03-22,East,"Home Office",Technology,Keyboard,6,3514.57,0.15,891.52
ORD-12889,2025-12-19,South,Corporate,"Office Supplies",Paper,9,1396.29,0.20,75.48
ORD-12890,2024-09-11,West,Corporate,"Office Supplies",Envelope,7,2612.97,0.10,400.66
ORD-12891,2024-02-09,South,Corporate,Technology,Monitor,10,1936.74,0.15,489.30
ORD-12892,2024-03-16,East,"Home Office",Furniture,Bookshelf,5,690.27,0.20,124.31
ORD-12893,2024-02-21,South,"Home Office","Office Supplies",Binder,10,4759.01,0.05,939.10
ORD-12894,2025-09-26,West,"Home Office",Technology,Monitor,7,687.61,0.15,95.88
ORD-12895,2024-06-30,Central,Corporate,"Office Supplies",Envelope,7,986.26,0.10,210.15
ORD-12896,2025-09-09,South,"Home Office",Furniture,Table,4,3966.07,0.20,295.87
ORD-12897,2025-06-11,West,"Home Office",Furniture,Bookshelf,8,2346.76,0.15,477.04
ORD-12898,2024-05-04,North,Corporate,"Office Supplies",Notebook,3,1272.94,0.20,31.39
ORD-12899,2024-12-01,South,Consumer,"Office Supplies",Envelope,4,1040.70,0.20,315.14
ORD-12900,2025-02-16,South,Consumer,Furniture,Chair,2,98.73,0.00,13.51
ORD-12901,2025-09-23,West,Consumer,Technology,Keyboard,5,3635.66,0.00,990.20
ORD-12902,2025-07-31,North,Corporate,Furniture,Desk,2,400.05,0.10,14.00
ORD-12903,2024-06-04,West,Corporate,Furniture,Table,8,4510.61,0.20,224.26
ORD-12904,2025-10-21,Central,Corporate,Furniture,Table,5,1669.76,0.15,113.43
ORD-12905,2024-12-03,East,Consumer,Furniture,Desk,1,3124.37,0.05,611.06
ORD-12906,2025-08-06,South,Consumer,Technology,Printer,7,4665.82,0.15,945.25
ORD-12907,2025-09-27,East,"Home Office",Technology,Mouse,9,2033.36,0.20,582.28
ORD-12908,2024-05-14,West,"Home Office",Technology,Printer,8,4402.77,0.00,1090.41
ORD-12909,2025-02-22,West,"Home Office",Technology,Laptop,7,2074.75,0.20,376.69
ORD-12910,2024-11-13,East,Consumer,"Office Supplies",Binder,8,1277.15,0.10,137.02
ORD-12911,2024-03-15,East,Consumer,Furniture,Desk,10,3300.41,0.15,378.64
ORD-12912,2025-05-23,North,Consumer,"Office Supplies",Paper,3,2476.45,0.05,153.50
ORD-12913,2024-03-29,South,Corporate,"Office Supplies",Paper,1,3799.97,0.05,319.14
ORD-12914,2024-03-13,Central,"Home Office","Office Supplies",Envelope,8,2974.39,0.20,202.30
ORD-12915,2024-07-07,South,Corporate,"Office Supplies",Paper,5,4061.31,0.10,1153.37
ORD-12916,2024-10-04,Central,Consumer,"Office Supplies",Envelope,8,2492.24,0.00,685.21
ORD-12917,2024-11-18,South,Consumer,Furniture,Bookshelf,8,4932.90,0.00,858.63
ORD-12918,2025-10-06,North,Corporate,Technology,Mouse,6,218.87,0.20,8.09
ORD-12919,2025-08-30,South,"Home Office",Furniture,Desk,6,1768.21,0.10,256.49
ORD-12920,2025-07-25,Central,Consumer,"Office Supplies",Paper,1,3984.19,0.20,451.38
ORD-12921,2025-04-07,North,Corporate,Furniture,Chair,7,1339.83,0.20,282.33
ORD-12922,2024-02-18,North,Corporate,Technology,Mouse,1,3250.73,0.15,114.34
ORD-12923,2024-11-14,South,Consumer,Technology,Mouse,2,1628.72,0.10,312.51
ORD-12924,2025-07-13,Central,"Home Office",Technology,Monitor,9,790.58,0.00,45.25
ORD-12925,2024-06-13,West,Corporate,Technology,Mouse,4,3847.54,0.00,785.37
ORD-12926,2024-10-12,West,"Home Office",Furniture,Table,8,3160.29,0.00,664.46
ORD-12927,2024-06-10,West,Corporate,Technology,Monitor,2,3060.00,0.10,983.02
ORD-12928,2025-09-06,West,"Home Office","Office Supplies","Pen Set",4,1072.90,0.05,153.17
ORD-12929,2024-07-13,South,Consumer,"Office Supplies",Binder,5,3044.26,0.15,301.67
ORD-12930,2025-03-18,Central,Consumer,Technology,Mouse,10,2462.54,0.20,437.14
ORD-12931,2025-11-26,South,Consumer,Technology,Mouse,10,3592.41,0.20,135.78
ORD-12932,2024-04-04,South,Consumer,Furniture,Cabinet,7,1038.48,0.05,159.48
ORD-12933,2025-07-20,Central,Corporate,Technology,Printer,6,1725.59,0.00,170.67
ORD-12934,2024-05-02,South,"Home Office","Office Supplies",Binder,1,601.62,0.15,65.32
ORD-12935,2024-11-17,South,Consumer,"Office Supplies",Binder,1,1168.16,0.15,190.19
ORD-12936,2025-05-06,East,Corporate,"Office Supplies","Pen Set",9,3645.73,0.00,924.81
